surname,speaker,previous_surname,previous_speaker,speech
"","","fazio","Mr. Fazio","    Mr. Kincaid. Mr. Chairman, Congressman Fazio, my name is \nKevin Kincaid, and I have been an active fire fighter/paramedic \nfor almost 17 years. I am currently a captain with the Fairfax \nCounty Fire and Rescue Department. I appear before you today to \nexplain why I participate in FIREPAC, the Fire Fighters' \nPolitical Action Committee, and to tell you why I believe that \nPACs are beneficial to the Nation's emergency response \npersonnel.\n    The decisions made by the United States Congress have an \nenormous impact on my life and the lives of all fire fighters. \nWhether the issue is assuring that the protective gear I wear \ninto a fire meets basic safety requirements or assuring that my \npension is secure, the votes cast by Members of Congress \ndirectly impact my ability to do my job and protect the public \nsafety.\n    I believe that I have a right to support candidates for \noffice who support fire fighters. Contributing to the fire \nfighters PAC is a way that I do that. All money raised by our \nPAC comes from voluntary contributions made by the Nation's \nprofessional fire fighters. The typical donation is around $25. \nI view political action Committees as a way for the average \nAmerican to participate in our Nation's political process. The \nunfortunate reality is that wealthy people always have and \nalways will be able to influence elections with their money.\n    PACs are the mechanism for fire fighters and other middle-\nincome Americans to attempt to level the playing field.\n    Mr. Chairman, I don't know too many fire fighters who are \nin a position to sit down and write a check for $1,000. In \nfact, I don't know any fire fighters who can do that. But by \npooling the small contributions of fire fighters across the \ncountry, the fire fighters' PAC is able to assist candidates \nwho are willing to stand up for us and we were able to offset \nsome of the financial advantages of candidates backed by those \nwho oppose us.\n    It is a simple question of fairness. Upper-income people \ncan raise $5,000 for a candidate who represents their interests \nby asking five friends to donate $1,000 each, but to raise \n$5,000 for a candidate who represents our interests, we must \nask at least 200 fire fighters to donate $25 each to our PAC.\n    I firmly believe that banning PACs would unable the \nwealthiest Americans and large corporations to dominate the \npolitical process. Candidates who stand up for working \nAmericans would simply not be able to compete. In short, PACs \nare the way that the voices of typical Americans get heard by \nour Nation's policymakers."
break,break,break,break,break
"","","fazio","Mr. Fazio","    Large donations--whether from an individual or a PAC--come \nwith an unstated message attached. When the fire fighters' PAC \ncontributes to a candidate, it is understood that the support \nis being provided because the candidate supports fire fighter \nissues. I want my donations to carry a message and the fire \nfighters' PAC makes that possible.\n    In recent years there has been a great deal of rhetoric \nabout the detriments of PACs on our political system. I hear \nthese comments on radio and read about them in newspaper \ncolumns, and I even hear them echoed around the fire stations. \nI would like to share my thoughts with you on why I find these \narguments misguided.\n    First, some people argue that PAC contributions are little \nmore than bribes. Members of Congress, the argument goes, vote \nfor legislation contrary to the public interest simply because \ntheir vote will be rewarded with a campaign contribution. Aside \nfrom being insulting to Members of Congress, this argument \nmisunderstands the relationship between voting and PAC \ndonations.\n    Members of Congress do not support fire fighter issues \nbecause they receive support from the fire fighters PAC. \nMembers of Congress receive support from us because they \nsupport fire fighter issues.\n    It will come as no surprise to the members of this \nCommittee that the fire fighters' PAC has been a strong \nsupporter of Representative Curt Weldon, Mr. Fire Service in \nthe United States Congress, but our support did not influence \nhis views of fire fighters. Curt Weldon was the champion of \nfire fighters long before coming to Congress. The only thing \nthat the fire fighters' PAC contributions did was help this \nchampion of fire fighters win a seat in Congress.\n    A second argument used against PACs is that they comprise \nsome sort of secret cabal, a mysterious group of people behind \nclosed doors to manipulate the political process for their own \nselfish needs.\n    In reality, PACs are the most open and heavily regulated \nentities in existence. Every PAC donation expenditure is \nreported to the Federal Election Commission and available for \npublic review, and the methods PACs use to raise money are \nrestricted by Federal law and closely regulated.\n    I find it significant that despite the negative perception \nof PACs, campaign finance scandals in recent years almost never \ninvolve PACs. The Keating Five controversy, for example, dealt \nwith contributions from individuals. The truth is, PACs are the \ncleanest, most accountable, and most open aspects of campaign \nfinance ever developed, and banning PACs would surely make \ncampaign finance less ethical than it is today.\n    Finally, the argument has been made that PACs are \ndetrimental because they advance special interests. Mr. \nChairman, allow me to tell you a few things about my job.\n    Fire fighting is the Nation's most dangerous profession. \nEvery day fire fighters put their lives on the line to protect \nthe lives and property of our fellow Americans. We are a very \nspecial group of people, and we have legitimate legislative \ninterests. If that makes me a special interest, so be it."
break,break,break,break,break
"","","fazio","Mr. Fazio","    I am glad that there is a PAC out there that supports me \nand one that I can support with my voluntary contributions.\n    I don't doubt that there are problems with the way that \ncampaigns in this country are financed. It seems to me that too \nmuch money is spent campaigning, and there may be a way to \nreduce the overall influence of money on the political process. \nBut whatever problems exist, PACs are not one of them.\n    As this Committee considers this issue, I leave you with a \nplea on behalf of myself and my fellow firefighters. Please \ndon't take away our ability to participate in the political \nprocess, and please don't destroy my political action \nCommittee.\n    Thank you.\n    The Chairman. Thank you."
break,break,break,break,break
"","","fazio","Mr. Fazio","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","fazio","Mr. Fazio","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","fazio","Mr. Fazio","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","fazio","Mr. Fazio","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","fazio","Mr. Fazio","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","fazio","Mr. Fazio","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
