surname,speaker,previous_surname,previous_speaker
"","","heitkamp","Senator Heitkamp","A.1. The health and stability of the secondary market for \nmortgages depends upon availability of a range of sources of \ncapital to invest in the first-loss credit risk, meaning risk \nthat will be taken ahead of the risk exposure of the Government \non its guarantee. Broadly available investment capital will \npromote competition not only among institutions, but also among \nthe forms and structures of investment execution. This \ndiversity in turn will create an incentive for market \nparticipants to find the most efficient forms of execution.\n    That said, we believe that allowing for a broad range of \nforms of investment and retention of credit risk is best done \non the back-end of a guarantor model. That is, we believe that \nit would be better for legislators to create a system in which \nissuers of securities ultimately back-stopped by the Government \nwould be required to use bond guarantors to lay off the top-\nloss risk on their mortgage pools, allowing these bond \nguarantors to then further off-load that risk into the capital \nmarkets.\n    We hold this view for three reasons."
break,break,break,break
"","","heitkamp","Senator Heitkamp","  <bullet> LFirst, creating a model that allows issuers to go \n        directly to the capital markets as part of the bond \n        structuring process runs the risk of fracturing the \n        types of securities offered in the market to such a \n        degree that it would compromise the ``TBA'' (To-Be-\n        Announced) mortgage securities market. The TBA market \n        depends on a high degree of standardization and \n        homogeneity in issued securities. It would be unlikely \n        for such standardization to hold in a market in which \n        the credit risk of pools of loans were assumed and \n        distributed through complex structured transactions. \n        Moreover, participants in such transactions would \n        likely seek to apply their own credit risk preferences, \n        leading to more targeted pools of loans, with different \n        credit characteristics and differentiated pricing. Such \n        variability in the preferences of first-loss creditors \n        regarding the composition of mortgage pools would make \n        it more difficult to maintain fungibility of the pools \n        and, therefore, of the resulting securities. This would \n        materially inhibit forward trading through the TBA \n        market. This problem does not arise if the system \n        depends instead on issuers working with bond \n        guarantors, which would issue a more standardized form \n        of top-loss guarantee. These guarantors could then lay \n        off some of the risks that they assume from issuers to \n        the capital markets on the back end. In this way, the \n        bond guarantor function would work with the capital \n        markets in a transaction similar to reinsurance that \n        would enable homogeneity and fungibility (meaning, \n        ready trading markets) for the base mortgage \n        securities."
break,break,break,break
"","","heitkamp","Senator Heitkamp","  <bullet> LSecond, we are concerned that, in a time of \n        financial stress, the sources of capital in a pure and \n        direct capital-markets-dominated execution structure \n        could withdraw from the market quickly and \n        categorically, causing a crisis in liquidity. If \n        capital were to flee the market, the Government's offer \n        to provide a back-stop to pools of guaranteed loans \n        would be ineffective to ensure ongoing liquidity, \n        because there would not be market participants willing \n        to provide the first loss coverage on which the entire \n        system would depend. Again, this would not be as \n        significant a risk if there were a number of well-\n        capitalized bond guarantors in place to take first loss \n        credit risk."
break,break,break,break
"","","heitkamp","Senator Heitkamp","  <bullet> LThird, we are concerned that regulatory oversight \n        of the credit risk taken ahead of the Government \n        backstop, which will be an essential function of \n        regulatory supervision in any new system, would be \n        prohibitively difficult if a significant share of \n        first-loss risk were being structured, assumed and \n        distributed through myriad and complex securitization \n        structures and transactions. It would be far more \n        straightforward to conduct regulatory oversight of the \n        Government's risk exposure if first-loss positions were \n        being assumed by counterparties to the Government \n        structured as bond guarantor agencies, as such \n        oversight would entail traditional capital adequacy and \n        risk management supervisory functions similar to those \n        conducted today through Federal and State banking and \n        insurance regulatory bodies."
break,break,break,break
"","","heitkamp","Senator Heitkamp","    One final related point: We believe a bond guarantor \nstructure could and should enable issuers to work directly with \nthe top-loss bond guarantors to provide their own mortgage-pool \nlevel credit enhancement as part of the issuer-bond guarantor \ntransaction. This would enable issuers to participate in \noptimizing the pricing of the bond guarantee, driving \nincentives for low-cost and high credit-quality practices.\n    For these reasons, we would recommend allowing for a rich \nvariety of sources of capital taking on credit risk in the \nsystem, but in a position supporting bond guarantors. The bond \nguarantors would interface directly with issuers and be \ndirectly accountable to the Government supervisory process \nwhere the Government is in a position of reinsuring that risk. \nThis would preserve the critical forward trading function of \ntoday's TBA market while allowing intermediation of a wide \nvariety of capital sources.\n                                ------                                "
break,break,break,break
"","","heitkamp","Senator Heitkamp","  RESPONSE TO WRITTEN QUESTION OF SENATOR CORKER FROM RICHARD \n                             JOHNS"
break,break,break,break
"","","heitkamp","Senator Heitkamp","Q.1. During the hearing the issue of capital markets execution, \nas opposed to bond guarantor ``entity'' execution, was \ndiscussed. Could you briefly discuss the advantages of allowing \nmultiple sources of capital--from both the equity and fixed-\nincome markets--take on credit risk? And to the extent you have \nconcerns, if you have them, please make suggestions for how we \nmight alleviate those concerns?\nThe TBA Market\nA.1. For markets to assume credit risk, a structure or \nstructures are needed to replace the depth and liquidity of the \ncurrent TBA or ``to be announced'' market. The TBA market is a \nforward-trading market that trades on limited information. The \nsecurities are guaranteed by the Government-Sponsored \nEnterprises (``GSEs'') and investors assume interest rate risk \nand prepayment risk. TBA investors do not assume credit risk; \nrather they assume only the risk that depending on the interest \nrate environment, they may receive their principal sooner or \nlater than anticipated (generally due to borrower prepayment on \nthe loans) or that the market value of the securities may \nfluctuate.\n    As discussed in the testimony of our Executive Director, \nthe TBA market is a crucial underpinning to the American \nmortgage market. Originators can hedge and fund their forward \norigination pipelines because they can ``lock in'' the rates \nand prices on the loans during the period between each trade \nand settlement date. The TBA market is a large, liquid market, \nwhere buyers and sellers are able to trade large blocks of \nsecurities in a short period of time. The liquidity of the TBA \nmarket creates efficiencies and cost savings for lenders that \nare passed on to borrowers in the form of lower rates and broad \navailability of mortgage products, and helps to maintain a \nnational mortgage market. The TBA market is the benchmark for \nall mortgage markets--it is the reference by which other \nmortgage markets and products are priced. Investors in a TBA \nsecurity presently have general guidelines that indicate to \nthem the ``four corners'' of what is contained in a particular \nsecurity, however at the time a trade is entered into the exact \ncomposition of the security is not revealed. As an example, an \ninvestor may have knowledge that their particular pool cannot \nhave more than 10 percent of the balance of a pool consisting \nof high balance loans.\n    SFIG is of the view that various structures may be able to \nfunction side by side with the TBA Market; however, because the \nTBA market requires a guaranty to function effectively, a \ncapital markets execution should not be seen as an alternative \nto a guarantor model, but rather as a supplement. A guarantor \nshould be able to raise capital to support its business through \nthe equity and debt markets as well as pair off some of its \nrisk to meet its capital requirements through risk transfers, \nswaps, credit-linked notes, etc. Raising these various forms of \ncapital and having a guarantor act as the channel through which \nthis risk is moderated acts as a countercyclical measure \nbecause it reduces the reliance on contemporaneous capital \nraises to fund mortgages.\nRecent GSE Risk Transfer Transactions\n    SFIG recognizes the importance of these transactions as a \nmonumental first step in transferring credit risk to the \nprivate market. Several of our members were participants in \nthese transactions and accordingly, we look forward to having \nthe private market work (with SFIG's support) with the GSEs to \nfurther build upon the recent credit risk transfer pilot \ntransactions. These transactions may prove to provide an \neffective mechanism to transfer certain credit risk as a \nfollow-on to TBA transactions, but they are not intended to be \na funding source for originations.\n    SFIG is of the view that while the transactions are an \nartful way to effectively de-risk the GSEs, due to certain \nstructural features, they cannot be seen as a capital markets \nexecution that can unilaterally replace traditional GSE \nfunctions. This is primarily because the recent transactions \nstill rely on the GSEs as the ultimate taker of catastrophic \nand systemic risk. In regards to the greater system of \nsecondary market mortgage funding, the GSEs still act as the \ninitial funding entity and the initial risk taker, thereby \nfacilitating reliable pricing to the consumer and allowing for \na functioning TBA market.\nAlternative Structures\n    A. Senior/Subordinate\n    For banks and mortgage companies that fund originations via \nthe private-label securitization market, (generally through a \nsenior/subordinate RMBS transaction), the following \nprerequisites are necessary before the proceeds on the loan and \nthe rate to the consumer can be determined:"
break,break,break,break
"","","heitkamp","Senator Heitkamp","  <bullet> Lthe level of subordination likely required for each \n        rating tranche for each particular pool of loans; and"
break,break,break,break
"","","heitkamp","Senator Heitkamp","  <bullet> Lthe likely price at which each tranche of these \n        securities will sell."
break,break,break,break
"","","heitkamp","Senator Heitkamp","    Gain or loss on these senior/subordinate structures is \ntypically determined through the subordination level that is \nrequired coupled with the pricing that the securities attain \nwhen sold. While hedging and rate-locking are possible in this \ntype of market, it is more expensive and less efficient than in \nthe current TBA market. Therefore, a lender is more exposed to \nmarket risk and uncertainty in a senior/subordinate structure \nthan in a TBA security in the current market.\n    The senior/subordinate structure also contains other \ninherent features that are irreconcilable with the TBA market. \nSpecifically, in a senior/subordinate structure the purchaser \nof the subordinated securities (which bear the majority of the \nrisk) requires much more information on each of the loans than \nis required or even possible for a TBA security. In fact, it is \nthe lack of certain information that allows diverse borrowers, \nproperty types, and loan attributes, which ultimately comprise \nthe housing finance market, to be converted into homogenous, \ncredit-neutral assets through the TBA market. Further, because \nthe TBA market is a forward market based on a hypothetical \npool, loan-level data is simply not available at the time of a \ntrade. Finally, because a TBA trade does not specify the \ncollateral to be delivered, an investor who purchases (or even \nexamines the loan-level data related to) a specific security \nwould be barred from participation in the TBA market for that \nentire coupon. This would mean that investors in credit would \nnot be able to hedge interest rate risk in the TBA market and \nwould severely impact investor interest in either of these \nmarkets.\n    A senior/subordinate structure may be used by the GSEs when \nloans are purchased by the GSEs in whole loan form for cash. \nThese loans can be subsequently pooled into a senior/\nsubordinate structure.\n    SFIG generally believes that senior/subordinate structures \nshould predominantly exist in the private-label securities \nmarket, which serves as a supplement, not a replacement, for \nthe TBA market, and also acts as a check and balance on \nguarantee fee pricing. Senior/subordinate structures could also \nbe incorporated into the new housing finance system on a \nlimited basis e.g., as described above with cash loans.\n    B. Credit-Linked Notes, Swaps, Derivatives, and a risk index\n    Credit-linked notes would most resemble the current GSE \nrisk sharing transactions and would also be compatible with the \nTBA market as a follow-on transaction; however, they require a \ncredit intermediary if they are to support a countercyclical \nmarket and a steady and reliable source of mortgage funding, as \nwould all the aforementioned forms of risk-sharing. An index \nwould be the most scalable and, if broad enough, would attract \nthe deepest capital base and require the least amount of \nsophistication to invest; however, it would require a credit \nintermediary/guarantor as well. These risk-sharing and risk-\ntransfer options, the GSE risk transfer transactions, along \nwith the use of swaps and other derivatives, are all artful \nways to fund a guarantor entity which could provide \ncountercyclical capital and act as a risk intermediary to allow \nfor steady and reliable pricing to originators and ultimately \nto the consumer.\nConclusion\n    It is SFIG's view, as indicated in our testimony, that some \nform of TBA market needs to exist to allow market participants \nto forward trade, which in turn allows borrowers to ``lock in'' \ninterest rates well in advance of closing and facilitates a \nnational mortgage market and the extension of mortgage credit \nin all credit cycles.\n    Any private capital resulting in credit risk transfer \nshould be scalable, compatible with the TBA market, and \nsustainable in both bull and bear markets. In our discussion \nabove, we highlight several structures, including the recent \nGSE transactions. These structures are an excellent way to \nintroduce private capital and supplement a guarantor or \ncentralized risk intermediary and thereby support a TBA market. \nThese structures should not be seen as a replacement for the \nTBA market or as a replacement for the need of a risk \nintermediary to ensure a steady source of funding for mortgage \ncredit in all market cycles. While we have belief that \npreserving the TBA market requires an institution to perform \nthe role of guarantor, we do not believe that the Government-\nSponsored Enterprises (GSEs), Fannie Mae and Freddie Mac need \nto be preserved in their current form to fulfill that role. We \nhope that you consider these views as you evaluate options to \nreform the housing finance system. We welcome the opportunity \nto discuss our views with you in person."
break,break,break,break
"","","heitkamp","Senator Heitkamp","\u001a\n</pre></body></html>"
